MB_CODE16,lat,lon
"10683150000",-33.79636130,151.08447220
"10683160000",-33.79847360,151.08639370
"10683170000",-33.81838970,151.08776100
"10683180000",-33.82492640,151.11359310
"10683190000",-33.82495620,151.11505830
"10683200000",-33.81669890,151.08463180
"10683210000",-33.81921290,151.08885080
"10683220000",-33.81894040,151.08891490
"10683230000",-33.81869450,151.08896970
"10683250000",-33.81842600,151.08886510
"10683260000",-33.81810920,151.08909620
"10683270000",-33.81778720,151.08916530
"10683280000",-33.81763150,151.08820890
"10683290000",-33.81741400,151.08924540
"10683300000",-33.81708980,151.08931520
"10683310000",-33.79736350,151.14212570
"10683320000",-33.79321610,151.15113990
"10683330000",-33.83611630,151.12483550
"10683340000",-33.83561340,151.12528620
"10683350000",-33.83498210,151.12586390
"10683360000",-33.80718700,151.11079520
"10683370000",-33.80615710,151.11141540
"10683380000",-33.79992680,151.06798880
"10713550000",-33.90766800,151.06638440
"10713560000",-33.87884090,151.07058750
"10713570000",-33.86837320,151.07063280
"10713580000",-33.90705400,151.07155460
"10713590000",-33.87459520,151.07187970
"10713600000",-33.87903020,151.07186880
"10713610000",-33.87921600,151.07314920
"10713630000",-33.87939190,151.07433570
"10713640000",-33.87955420,151.07542840
"10713650000",-33.88271140,151.07612220
"10713660000",-33.87973030,151.07663320
"10713670000",-33.87323690,151.07760280
"10713680000",-33.87037130,151.07722350
"10713690000",-33.87651270,151.09194930
"10713700000",-33.89134240,151.07731830
"10713710000",-33.88398750,151.07815260
"10713720000",-33.88300850,151.07831760
"10713730000",-33.88200060,151.07849030
"10713740000",-33.87994210,151.07807830
"10713750000",-33.90453980,151.07845980
"10713760000",-33.89224990,151.07797200
"10713770000",-33.86692310,151.07965950
"10713780000",-33.85806770,151.07881760
"10713790000",-33.86602320,151.08051670
"10713800000",-33.88015680,151.07961600
"10713810000",-33.86378490,151.07979120
"10713820000",-33.90325610,151.08017810
"10713830000",-33.85952330,151.08042080
"10713840000",-33.88667720,151.07984010
"10713850000",-33.87321020,151.08020360
"10713880000",-33.87377220,151.08148110
"10713890000",-33.88995720,151.08219070
"10713900000",-33.88077510,151.08368120
"10713910000",-33.87946380,151.08390010
"10713920000",-33.87823840,151.08411210
"10713930000",-33.87705380,151.08355140
"10713940000",-33.89590580,151.08470130
"10713950000",-33.89500890,151.08486810
"10713960000",-33.88906690,151.08570930
"10713970000",-33.88799440,151.08590880
"10713980000",-33.88694270,151.08610680
"10713990000",-33.87657600,151.08550460
"10714000000",-33.89302900,151.08544040
"10714010000",-33.87858680,151.08756210
"10714020000",-33.88443340,151.08778500
"10714030000",-33.87751840,151.08776620
"10714040000",-33.89123100,151.08672530
"10714050000",-33.88348490,151.08796790
"10714060000",-33.89448720,151.08769820
"10714070000",-33.88251780,151.08816080
"10714080000",-33.88127770,151.08840530
"10714090000",-33.88001720,151.08865230
"10714100000",-33.88931320,151.08884130
"10714110000",-33.88847870,151.08910490
"10714120000",-33.87269540,151.09162660
"10714130000",-33.90689080,151.07050070
"10714140000",-33.90672640,151.06944600
"10714150000",-33.90377030,151.07932260
"10714160000",-33.90270640,151.08110170
"10714170000",-33.87154840,151.06650910
"10714180000",-33.86939820,151.07361240
"10714200000",-33.90512560,151.06784040
"10714220000",-33.90141450,151.06784740
"10714231000",-33.89304620,151.06706900
"10714232000",-33.89790830,151.06743220
"10714233000",-33.89685450,151.06736410
"10714240000",-33.89359800,151.07017710
"10714250000",-33.89835670,151.08914930
"10714260000",-33.89002030,151.07781990
"10714270000",-33.90121920,151.07836140
"10714280000",-33.90165320,151.08002880
"10714290000",-33.89874870,151.07991190
"10714300000",-33.89379350,151.08981170
"10714310000",-33.88827230,151.07751560
"10714320000",-33.90655010,151.06865000
"10714330000",-33.90704190,151.06681420
"10714340000",-33.90661920,151.07451150
"10714350000",-33.90901350,151.07357180
"10714360000",-33.90646850,151.07254780
"10714400000",-33.86536300,151.08640170
"10714410000",-33.86838040,151.06711430
"10714420000",-33.86729800,151.08177330
"10714430000",-33.86741630,151.08230550
"10714440000",-33.86758260,151.08267070
"10714450000",-33.86804730,151.06994580
"10714460000",-33.86780460,151.07009950
"10714470000",-33.86901650,151.08881600
"10714480000",-33.87179230,151.08962300
"10714490000",-33.87147300,151.09035420
"10714500000",-33.87131640,151.08862070
"10714510000",-33.87030300,151.08945670
"10714520000",-33.87013280,151.09021830
"10714530000",-33.86934980,151.08928310
"10714540000",-33.87220020,151.08829400
"10714560000",-33.87476140,151.09071820
"10714570000",-33.87442570,151.08246560
"10714610000",-33.88349670,151.06595090
"10714620000",-33.88546460,151.08642090
"10714630000",-33.89094670,151.07976050
"10714640000",-33.89430480,151.07789230
"10714650000",-33.89422360,151.07907130
"10714670000",-33.89137960,151.08021760
"10714680000",-33.86205210,151.06642150
"10714700000",-33.86108990,151.08214080
"10714710000",-33.86233930,151.06554040
"10714720000",-33.86273320,151.06600980
"10714750000",-33.86066640,151.06725860
"10714770000",-33.86035700,151.06743760
"10714780000",-33.86365660,151.07865440
"10714810000",-33.86639150,151.06874030
"10714820000",-33.86597000,151.06854780
"10714860000",-33.87269410,151.08201910
"10714870000",-33.85367350,151.08021790
"10714880000",-33.87247070,151.09229830
"10714890000",-33.87178040,151.09255310
"10714900000",-33.87211340,151.09293440
"10714910000",-33.87445440,151.09358760
"10714921000",-33.88965100,151.07268630
"10714923000",-33.88992810,151.07117010
"10714940000",-33.85656240,151.07895150
"10714960000",-33.86644770,151.06663330
"10714970000",-33.88541010,151.07096870
"10714990000",-33.86616050,151.07701130
"10715000000",-33.87953510,151.08166550
"10715010000",-33.86723660,151.08521970
"10715020000",-33.87414710,151.09333180
"10715030000",-33.87384710,151.09191230
"10715040000",-33.87444150,151.08990080
"10715050000",-33.87508900,151.09133040
"10715060000",-33.87545290,151.09257830
"10715070000",-33.87397340,151.08482330
"10715080000",-33.87517930,151.08201260
"10715090000",-33.87482820,151.08608100
"10715100000",-33.88095810,151.09140660
"10715110000",-33.88189880,151.09165290
"10715120000",-33.89077800,151.08482390
"10715130000",-33.87393130,151.07007990
"10715140000",-33.87094540,151.07549500
"10715150000",-33.87128830,151.07500810
"10715160000",-33.86464200,151.08745640
"10715170000",-33.86437910,151.08522050
"10715191000",-33.86748410,151.06588540
"10715192000",-33.86767510,151.06665050
"10715200000",-33.86846310,151.06617420
"10715210000",-33.86805710,151.06774040
"10715230000",-33.86954000,151.06904820
"10715240000",-33.87037600,151.07095250
"10715250000",-33.86869680,151.07217580
"10715260000",-33.86994130,151.07366610
"10715270000",-33.86936790,151.07648640
"10715281000",-33.86636860,151.07307790
"10715282000",-33.86759400,151.07232060
"10715290000",-33.86570510,151.07226930
"10715310000",-33.86769530,151.07106580
"10715330000",-33.86548290,151.06927290
"10715340000",-33.86624830,151.06942330
"10715350000",-33.86668970,151.07074630
"10715360000",-33.86586590,151.07123900
"10715370000",-33.86747250,151.07047190
"10715380000",-33.86713820,151.06969830
"10715390000",-33.86756870,151.06934770
"10715400000",-33.86818450,151.06942030
"10715420000",-33.86745950,151.06853390
"10715450000",-33.86578170,151.06778310
"10715460000",-33.86532620,151.06717040
"10715471000",-33.86600510,151.06297890
"10715472000",-33.86608600,151.06500170
"10715480000",-33.86509990,151.05995440
"10715500000",-33.85815570,151.06679770
"10715531000",-33.86165530,151.07195140
"10715534000",-33.85822540,151.07445530
"10715540000",-33.86025350,151.07835790
"10715591000",-33.86682510,151.08656910
"10715592000",-33.86992390,151.09194890
"10715593000",-33.86734320,151.08951170
"10715601000",-33.87119650,151.09274650
"10715611000",-33.87218630,151.09358370
"10715613000",-33.87311600,151.09302800
"10715620000",-33.87389140,151.09057560
"10715630000",-33.87745970,151.09176200
"10715640000",-33.87913770,151.09104720
"10715650000",-33.88106280,151.08606800
"10715660000",-33.88283960,151.09104670
"10715670000",-33.88555810,151.09051580
"10715680000",-33.88562180,151.08813920
"10715690000",-33.88650030,151.08949900
"10715700000",-33.88490670,151.08528540
"10715710000",-33.88752500,151.08957660
"10715721000",-33.89091390,151.09018470
"10715722000",-33.88847870,151.09103250
"10715730000",-33.89109980,151.08584750
"10715740000",-33.89207130,151.08730970
"10715750000",-33.89185270,151.08829390
"10715760000",-33.89073940,151.08834660
"10715770000",-33.89036520,151.08915820
"10715780000",-33.88263440,151.08334550
"10715790000",-33.88410600,151.08307360
"10715800000",-33.88778830,151.08314220
"10715820000",-33.89376200,151.08440750
"10715841000",-33.89150280,151.08376230
"10715880000",-33.88982900,151.07917860
"10715890000",-33.88906730,151.07808170
"10715900000",-33.88867120,151.07921790
"10715910000",-33.88642560,151.07835670
"10715920000",-33.88491630,151.07701510
"10715930000",-33.88529140,151.08025560
"10715940000",-33.88332650,151.08065610
"10715950000",-33.88417330,151.08010400
"10715960000",-33.88159310,151.07452010
"10715980000",-33.87593590,151.06852110
"10715990000",-33.87471900,151.07324520
"10716000000",-33.87725520,151.07484830
"10716010000",-33.87662670,151.07056370
"10716020000",-33.87252450,151.06868470
"10716030000",-33.87058050,151.06899210
"10716040000",-33.87172430,151.07384870
"10716050000",-33.87173760,151.07078400
"10716060000",-33.87260020,151.07248740
"10716070000",-33.87229640,151.07712020
"10716081000",-33.87032130,151.07914590
"10716082000",-33.86884050,151.07867880
"10716100000",-33.86937550,151.08212670
"10716110000",-33.87799730,151.07995330
"10716120000",-33.87613410,151.07928460
"10716130000",-33.87410360,151.07772570
"10716140000",-33.87545760,151.08432760
"10716150000",-33.87662060,151.08130080
"10716160000",-33.87069030,151.09023170
"10716170000",-33.87098170,151.08928660
"10716180000",-33.87040060,151.08879630
"10716191000",-33.87031940,151.09133580
"10716192000",-33.86910820,151.08988440
"10716200000",-33.87183300,151.09157760
"10716210000",-33.87090590,151.08788910
"10716220000",-33.87167080,151.08784940
"10716230000",-33.86843460,151.08834770
"10716251000",-33.86971010,151.08875530
"10716270000",-33.86755640,151.08594160
"10716280000",-33.86784310,151.08661900
"10716290000",-33.86925200,151.08660090
"10716300000",-33.86916500,151.08732200
"10716311000",-33.86714910,151.08417140
"10716312000",-33.86781950,151.08404100
"10716320000",-33.86859530,151.08477480
"10716330000",-33.86877210,151.08590220
"10716341000",-33.87153140,151.08392010
"10716342000",-33.87071520,151.08645130
"10716350000",-33.87008410,151.08538960
"10716360000",-33.87290040,151.08356860
"10716370000",-33.87178100,151.08580680
"10716400000",-33.86610510,151.08231950
"10716410000",-33.86646070,151.08345070
"10716420000",-33.86629030,151.08291010
"10716430000",-33.86706980,151.08317700
"10716440000",-33.86672890,151.08229820
"10716450000",-33.87225980,151.08039960
"10716460000",-33.86841780,151.08004090
"10716470000",-33.86750090,151.07610570
"10716480000",-33.86616050,151.07552810
"10716490000",-33.88493020,151.07387880
"10716500000",-33.88270110,151.07176880
"10716510000",-33.88753640,151.07609860
"10716520000",-33.88613100,151.07381050
"10716531000",-33.89719980,151.07879520
"10716533000",-33.89835450,151.07654860
"10716541000",-33.89140480,151.07442630
"10716542000",-33.88708210,151.07166200
"10716551000",-33.89687040,151.08484050
"10716552000",-33.89784760,151.08341100
"10716561000",-33.89467740,151.07890970
"10716562000",-33.89283940,151.07668970
"10716570000",-33.89588890,151.08105310
"10716581000",-33.89790840,151.08144940
"10716582000",-33.89707260,151.08290730
"10716590000",-33.89908920,151.08594650
"10716600000",-33.90062310,151.08508230
"10716610000",-33.90001230,151.08336620
"10716620000",-33.90103980,151.08081690
"10716630000",-33.90126190,151.08245460
"10716640000",-33.89960770,151.08194870
"10716650000",-33.89684070,151.08798340
"10716660000",-33.89545850,151.08864850
"10716670000",-33.89570370,151.08685540
"10716680000",-33.89485990,151.08215810
"10716690000",-33.89313600,151.07830810
"10716700000",-33.89326360,151.08033270
"10716710000",-33.89183260,151.08063570
"10716741000",-33.89171890,151.07892260
"10716742000",-33.89078400,151.07901220
"10716750000",-33.88833230,151.08107090
"10716760000",-33.88673640,151.08089900
"10716770000",-33.88655810,151.08313920
"10716780000",-33.88076550,151.08108920
"10716790000",-33.86217580,151.06715620
"10716801000",-33.86449900,151.06756670
"10716802000",-33.86526180,151.07249070
"10716803000",-33.86501050,151.07000890
"10716840000",-33.88510690,151.06503320
"10716850000",-33.88456070,151.06606180
"10716860000",-33.88432380,151.06554060
"10716870000",-33.88418530,151.06497620
"10716881000",-33.88471660,151.06764930
"10716882000",-33.88510690,151.06573790
"10716901000",-33.86563650,151.08906940
"10716904000",-33.86659590,151.08910780
"10716910000",-33.86528540,151.08479620
"10716950000",-33.86062600,151.08422630
"10716960000",-33.86062600,151.08485100
"10716991000",-33.85816550,151.08243400
"10717010000",-33.86042410,151.08307880
"10717020000",-33.86256350,151.08454650
"10717030000",-33.86670900,151.06985770
"10717041000",-33.86592940,151.07032420
"10717050000",-33.89371040,151.08613740
"10717061000",-33.89341640,151.08755450
"10717062000",-33.89280130,151.08852830
"10717070000",-33.87207650,151.08878130
"10717081000",-33.87322790,151.08760110
"10717082000",-33.87323450,151.08637740
"10717091000",-33.87221720,151.09018860
"10717092000",-33.87189990,151.08919640
"10717101000",-33.87744620,151.06767230
"10717102000",-33.88504430,151.06934290
"10717103000",-33.88231540,151.06887770
"10717111000",-33.86007920,151.06628020
"10717113000",-33.86124310,151.06559520
"10717120000",-33.86813930,151.06640130
"10717130000",-33.86907460,151.06758090
"10717140000",-33.86806070,151.06554100
"10717150000",-33.87355420,151.08912710
"10717160000",-33.87675100,151.08831850
"10717170000",-33.87530740,151.08790620
"10717180000",-33.86311150,151.06252500
"10717190000",-34.01557920,151.10635120
"10717200000",-34.05777760,151.12938760
"10717210000",-34.05675840,151.14067660
"10717220000",-34.05908140,151.13999370
"10717230000",-34.04924240,151.15090830
"10717240000",-34.05025120,151.15357000
"10717250000",-34.04977630,151.15435050
"10717260000",-34.02260240,151.13013630
"10717271000",-34.04766540,151.11257940
"10717272000",-34.04639710,151.11411510
"10717281000",-34.04160280,151.11718690
"10717282000",-34.04077840,151.11744490
"10717290000",-34.04559590,151.11756280
"10717310000",-34.04487400,151.11883530
"10717321000",-34.06585800,151.11702350
"10717322000",-34.06462400,151.11827040
"10717330000",-34.04427290,151.11987640
"10717340000",-34.06495410,151.12339950
"10717350000",-34.03613510,151.12150480
"10717360000",-34.06147890,151.12606220
"10717370000",-34.04621680,151.15504590
"10717380000",-34.04481700,151.15232710
"10717390000",-34.04461400,151.15532630
"10717400000",-34.01216880,151.21343580
"10717410000",-34.00974770,151.21580440
"10717420000",-34.01296880,151.21163310
"10717430000",-34.01088800,151.21697100
"10717450000",-34.01094860,151.22090270
"10717460000",-34.04589560,151.08063110
"10717470000",-34.03428320,151.08819000
"10717480000",-34.05367090,151.08855810
"10717490000",-34.05545700,151.09234110
"10717500000",-34.03092100,151.10923120
